y,x,imageid,split,classid
0.3537037037037037,0.015625,2b8ff4b8c436f209386459bad4132e89-snap.jpg,train,point3
0.0018518518518518,0.4822916666666667,2b8ff4b8c436f209386459bad4132e89-snap.jpg,train,point4
0.362962962962963,0.9598958333333332,2b8ff4b8c436f209386459bad4132e89-snap.jpg,train,point5
0.4833333333333333,0.871875,2b8ff4b8c436f209386459bad4132e89-snap.jpg,train,point6
0.5527777777777778,0.7807291666666667,2b8ff4b8c436f209386459bad4132e89-snap.jpg,train,point7
0.5703703703703704,0.48125,2b8ff4b8c436f209386459bad4132e89-snap.jpg,train,point8
0.6537037037037037,0.1932291666666666,2b27d89cb80fea676eeec9f8f14cf81d-snap.jpg,test,point1
0.5768518518518518,0.0994791666666666,2b27d89cb80fea676eeec9f8f14cf81d-snap.jpg,test,point2
0.4194444444444444,0.0098958333333333,2b27d89cb80fea676eeec9f8f14cf81d-snap.jpg,test,point3
0.0018518518518518,0.4859375,2b27d89cb80fea676eeec9f8f14cf81d-snap.jpg,test,point4
0.4055555555555555,0.96875,2b27d89cb80fea676eeec9f8f14cf81d-snap.jpg,test,point5
0.5722222222222222,0.8817708333333333,2b27d89cb80fea676eeec9f8f14cf81d-snap.jpg,test,point6
0.6481481481481481,0.7817708333333333,2b27d89cb80fea676eeec9f8f14cf81d-snap.jpg,test,point7
0.6981481481481482,0.4838541666666666,2b27d89cb80fea676eeec9f8f14cf81d-snap.jpg,test,point8
0.575,0.2083333333333333,2b61f29e9db8489b9bb1e0e6d7015813-snap.jpg,train,point1
0.5101851851851852,0.1203125,2b61f29e9db8489b9bb1e0e6d7015813-snap.jpg,train,point2
0.4009259259259259,0.0416666666666666,2b61f29e9db8489b9bb1e0e6d7015813-snap.jpg,train,point3
0.1712962962962963,0.5114583333333333,2b61f29e9db8489b9bb1e0e6d7015813-snap.jpg,train,point4
0.3898148148148148,0.9744791666666668,2b61f29e9db8489b9bb1e0e6d7015813-snap.jpg,train,point5
0.4981481481481482,0.9020833333333332,2b61f29e9db8489b9bb1e0e6d7015813-snap.jpg,train,point6
0.5824074074074074,0.7958333333333333,2b61f29e9db8489b9bb1e0e6d7015813-snap.jpg,train,point7
0.6074074074074074,0.5083333333333333,2b61f29e9db8489b9bb1e0e6d7015813-snap.jpg,train,point8
0.5555555555555556,0.2125,2b69e273deb596bb23509862ffb28103-snap.jpg,train,point1
0.4759259259259259,0.1005208333333333,2b69e273deb596bb23509862ffb28103-snap.jpg,train,point2
0.3703703703703703,0.0223958333333333,2b69e273deb596bb23509862ffb28103-snap.jpg,train,point3
0.0027777777777777,0.4864583333333333,2b69e273deb596bb23509862ffb28103-snap.jpg,train,point4
0.3703703703703703,0.9807291666666668,2b69e273deb596bb23509862ffb28103-snap.jpg,train,point5
0.4814814814814814,0.9026041666666668,2b69e273deb596bb23509862ffb28103-snap.jpg,train,point6
0.5601851851851852,0.7989583333333333,2b69e273deb596bb23509862ffb28103-snap.jpg,train,point7
0.5740740740740741,0.4932291666666666,2b69e273deb596bb23509862ffb28103-snap.jpg,train,point8
0.5842592592592593,0.203125,2b624d09b4cabbd4b9a6c8b6f0a73c9f-snap.jpg,train,point1
0.5175925925925926,0.109375,2b624d09b4cabbd4b9a6c8b6f0a73c9f-snap.jpg,train,point2
0.3972222222222222,0.015625,2b624d09b4cabbd4b9a6c8b6f0a73c9f-snap.jpg,train,point3
0.0018518518518518,0.5067708333333333,2b624d09b4cabbd4b9a6c8b6f0a73c9f-snap.jpg,train,point4
0.4157407407407407,0.9598958333333332,2b624d09b4cabbd4b9a6c8b6f0a73c9f-snap.jpg,train,point5
0.512962962962963,0.8791666666666667,2b624d09b4cabbd4b9a6c8b6f0a73c9f-snap.jpg,train,point6
0.5814814814814815,0.7796875,2b624d09b4cabbd4b9a6c8b6f0a73c9f-snap.jpg,train,point7
0.5962962962962963,0.4984375,2b624d09b4cabbd4b9a6c8b6f0a73c9f-snap.jpg,train,point8
0.7101851851851851,0.1979166666666666,2b19069b0e0aa98a33a557d1b565fbe3-snap.jpg,train,point1
0.5962962962962963,0.1026041666666666,2b19069b0e0aa98a33a557d1b565fbe3-snap.jpg,train,point2
0.3851851851851852,0.0166666666666666,2b19069b0e0aa98a33a557d1b565fbe3-snap.jpg,train,point3
0.0027777777777777,0.5041666666666667,2b19069b0e0aa98a33a557d1b565fbe3-snap.jpg,train,point4
0.3953703703703703,0.9796875,2b19069b0e0aa98a33a557d1b565fbe3-snap.jpg,train,point5
0.6111111111111112,0.89375,2b19069b0e0aa98a33a557d1b565fbe3-snap.jpg,train,point6
0.7296296296296296,0.7890625,2b19069b0e0aa98a33a557d1b565fbe3-snap.jpg,train,point7
0.7814814814814814,0.4958333333333333,2b19069b0e0aa98a33a557d1b565fbe3-snap.jpg,train,point8
0.4787037037037037,0.2213541666666666,2babddd2d439b1122551175fad268fb1-snap.jpg,train,point1
0.3879629629629629,0.1338541666666666,2babddd2d439b1122551175fad268fb1-snap.jpg,train,point2
0.2555555555555555,0.0541666666666666,2babddd2d439b1122551175fad268fb1-snap.jpg,train,point3
0.0027777777777777,0.5208333333333334,2babddd2d439b1122551175fad268fb1-snap.jpg,train,point4
0.25,0.9489583333333332,2babddd2d439b1122551175fad268fb1-snap.jpg,train,point5
0.3490740740740741,0.8921875,2babddd2d439b1122551175fad268fb1-snap.jpg,train,point6
0.4796296296296296,0.775,2babddd2d439b1122551175fad268fb1-snap.jpg,train,point7
0.4759259259259259,0.5,2babddd2d439b1122551175fad268fb1-snap.jpg,train,point8
0.5722222222222222,0.2098958333333333,2bac507d1009b2cc08582ea3c3a4973a-snap.jpg,train,point1
0.5101851851851852,0.1130208333333333,2bac507d1009b2cc08582ea3c3a4973a-snap.jpg,train,point2
0.3981481481481481,0.0208333333333333,2bac507d1009b2cc08582ea3c3a4973a-snap.jpg,train,point3
0.0018518518518518,0.4958333333333333,2bac507d1009b2cc08582ea3c3a4973a-snap.jpg,train,point4
0.3935185185185185,0.9755208333333332,2bac507d1009b2cc08582ea3c3a4973a-snap.jpg,train,point5
0.5018518518518519,0.8942708333333333,2bac507d1009b2cc08582ea3c3a4973a-snap.jpg,train,point6
0.5694444444444444,0.7942708333333334,2bac507d1009b2cc08582ea3c3a4973a-snap.jpg,train,point7
0.5916666666666667,0.5015625,2bac507d1009b2cc08582ea3c3a4973a-snap.jpg,train,point8
0.5231481481481481,0.1807291666666666,2baefae395490a1bd1ae4b0d361ad6d9-snap.jpg,train,point1
0.4833333333333333,0.1046875,2baefae395490a1bd1ae4b0d361ad6d9-snap.jpg,train,point2
0.4222222222222222,0.0302083333333333,2baefae395490a1bd1ae4b0d361ad6d9-snap.jpg,train,point3
0.2231481481481481,0.4958333333333333,2baefae395490a1bd1ae4b0d361ad6d9-snap.jpg,train,point4
0.4268518518518518,0.9328125,2baefae395490a1bd1ae4b0d361ad6d9-snap.jpg,train,point5
0.4907407407407407,0.8536458333333333,2baefae395490a1bd1ae4b0d361ad6d9-snap.jpg,train,point6
0.525,0.7791666666666667,2baefae395490a1bd1ae4b0d361ad6d9-snap.jpg,train,point7
0.5305555555555556,0.4755208333333333,2baefae395490a1bd1ae4b0d361ad6d9-snap.jpg,train,point8
0.6787037037037037,0.203125,2bb5efcd3cacf852d401989c1c6c726a-snap.jpg,train,point1
0.5796296296296296,0.109375,2bb5efcd3cacf852d401989c1c6c726a-snap.jpg,train,point2
0.3935185185185185,0.0302083333333333,2bb5efcd3cacf852d401989c1c6c726a-snap.jpg,train,point3
0.175,0.5026041666666666,2bb5efcd3cacf852d401989c1c6c726a-snap.jpg,train,point4
0.4231481481481481,0.9755208333333332,2bb5efcd3cacf852d401989c1c6c726a-snap.jpg,train,point5
0.5472222222222223,0.9171875,2bb5efcd3cacf852d401989c1c6c726a-snap.jpg,train,point6
0.6833333333333333,0.8,2bb5efcd3cacf852d401989c1c6c726a-snap.jpg,train,point7
0.7148148148148148,0.490625,2bb5efcd3cacf852d401989c1c6c726a-snap.jpg,train,point8
0.5111111111111111,0.2072916666666666,2bb84a66916e9a7a1440471d3e80e4ea-snap.jpg,train,point1
0.4796296296296296,0.1177083333333333,2bb84a66916e9a7a1440471d3e80e4ea-snap.jpg,train,point2
0.425,0.015625,2bb84a66916e9a7a1440471d3e80e4ea-snap.jpg,train,point3
0.0018518518518518,0.4947916666666667,2bb84a66916e9a7a1440471d3e80e4ea-snap.jpg,train,point4
0.4222222222222222,0.9703125,2bb84a66916e9a7a1440471d3e80e4ea-snap.jpg,train,point5
0.4722222222222222,0.8776041666666666,2bb84a66916e9a7a1440471d3e80e4ea-snap.jpg,train,point6
0.5018518518518519,0.7885416666666667,2bb84a66916e9a7a1440471d3e80e4ea-snap.jpg,train,point7
0.4592592592592592,0.4932291666666666,2bb84a66916e9a7a1440471d3e80e4ea-snap.jpg,train,point8
0.5842592592592593,0.203125,2bc83e17964a95552e95e0a1b8a86ab1-snap.jpg,train,point1
0.5407407407407407,0.1119791666666666,2bc83e17964a95552e95e0a1b8a86ab1-snap.jpg,train,point2
0.4462962962962963,0.0177083333333333,2bc83e17964a95552e95e0a1b8a86ab1-snap.jpg,train,point3
0.0,0.5130208333333334,2bc83e17964a95552e95e0a1b8a86ab1-snap.jpg,train,point4
0.4,0.98125,2bc83e17964a95552e95e0a1b8a86ab1-snap.jpg,train,point5
0.499074074074074,0.8927083333333333,2bc83e17964a95552e95e0a1b8a86ab1-snap.jpg,train,point6
0.5648148148148148,0.7927083333333333,2bc83e17964a95552e95e0a1b8a86ab1-snap.jpg,train,point7
0.5527777777777778,0.4921875,2bc83e17964a95552e95e0a1b8a86ab1-snap.jpg,train,point8
0.5472222222222223,0.2213541666666666,2bd90c0ac771481c6246e1b0e1afd3ea-snap.jpg,train,point1
0.4759259259259259,0.1239583333333333,2bd90c0ac771481c6246e1b0e1afd3ea-snap.jpg,train,point2
0.3490740740740741,0.0307291666666666,2bd90c0ac771481c6246e1b0e1afd3ea-snap.jpg,train,point3
0.0046296296296296,0.5208333333333334,2bd90c0ac771481c6246e1b0e1afd3ea-snap.jpg,train,point4
0.3777777777777777,0.978125,2bd90c0ac771481c6246e1b0e1afd3ea-snap.jpg,train,point5
0.4796296296296296,0.8953125,2bd90c0ac771481c6246e1b0e1afd3ea-snap.jpg,train,point6
0.5425925925925926,0.8015625,2bd90c0ac771481c6246e1b0e1afd3ea-snap.jpg,train,point7
0.5509259259259259,0.5192708333333333,2bd90c0ac771481c6246e1b0e1afd3ea-snap.jpg,train,point8
0.6703703703703704,0.2072916666666666,2bed54a7c0b25387a64ee07fa009ba8d-snap.jpg,test,point1
0.575,0.096875,2bed54a7c0b25387a64ee07fa009ba8d-snap.jpg,test,point2
0.4157407407407407,0.0151041666666666,2bed54a7c0b25387a64ee07fa009ba8d-snap.jpg,test,point3
0.0416666666666666,0.4916666666666666,2bed54a7c0b25387a64ee07fa009ba8d-snap.jpg,test,point4
0.3861111111111111,0.9505208333333334,2bed54a7c0b25387a64ee07fa009ba8d-snap.jpg,test,point5
0.5351851851851852,0.8776041666666666,2bed54a7c0b25387a64ee07fa009ba8d-snap.jpg,test,point6
0.6435185185185185,0.7697916666666667,2bed54a7c0b25387a64ee07fa009ba8d-snap.jpg,test,point7
0.7,0.478125,2bed54a7c0b25387a64ee07fa009ba8d-snap.jpg,test,point8
0.8768518518518519,0.240625,2bfa2cff4e79112b52f32cad8d181548-snap.jpg,train,point1
0.7092592592592593,0.1338541666666666,2bfa2cff4e79112b52f32cad8d181548-snap.jpg,train,point2
0.4861111111111111,0.0651041666666666,2bfa2cff4e79112b52f32cad8d181548-snap.jpg,train,point3
0.4444444444444444,0.5098958333333333,2bfa2cff4e79112b52f32cad8d181548-snap.jpg,train,point4
0.4814814814814814,0.9479166666666666,2bfa2cff4e79112b52f32cad8d181548-snap.jpg,train,point5
0.6898148148148148,0.8776041666666666,2bfa2cff4e79112b52f32cad8d181548-snap.jpg,train,point6
0.8592592592592593,0.7822916666666667,2bfa2cff4e79112b52f32cad8d181548-snap.jpg,train,point7
0.9425925925925924,0.5015625,2bfa2cff4e79112b52f32cad8d181548-snap.jpg,train,point8
0.662962962962963,0.2005208333333333,2c0d15e46bb65125c07888de474f363a-snap.jpg,test,point1
0.562962962962963,0.1020833333333333,2c0d15e46bb65125c07888de474f363a-snap.jpg,test,point2
0.3777777777777777,0.0244791666666666,2c0d15e46bb65125c07888de474f363a-snap.jpg,test,point3
0.0055555555555555,0.5098958333333333,2c0d15e46bb65125c07888de474f363a-snap.jpg,test,point4
0.4148148148148148,0.9765625,2c0d15e46bb65125c07888de474f363a-snap.jpg,test,point5
0.5888888888888889,0.8921875,2c0d15e46bb65125c07888de474f363a-snap.jpg,test,point6
0.6833333333333333,0.7932291666666667,2c0d15e46bb65125c07888de474f363a-snap.jpg,test,point7
0.7324074074074074,0.4958333333333333,2c0d15e46bb65125c07888de474f363a-snap.jpg,test,point8
0.5157407407407407,0.2213541666666666,2c2b7e4bc284f7739c6e4e854ad8590c-snap.jpg,train,point1
0.4574074074074074,0.1260416666666666,2c2b7e4bc284f7739c6e4e854ad8590c-snap.jpg,train,point2
0.3833333333333333,0.0427083333333333,2c2b7e4bc284f7739c6e4e854ad8590c-snap.jpg,train,point3
0.1425925925925926,0.5442708333333334,2c2b7e4bc284f7739c6e4e854ad8590c-snap.jpg,train,point4
0.412037037037037,0.9796875,2c2b7e4bc284f7739c6e4e854ad8590c-snap.jpg,train,point5
0.4796296296296296,0.9020833333333332,2c2b7e4bc284f7739c6e4e854ad8590c-snap.jpg,train,point6
0.5333333333333333,0.803125,2c2b7e4bc284f7739c6e4e854ad8590c-snap.jpg,train,point7
0.5277777777777778,0.528125,2c2b7e4bc284f7739c6e4e854ad8590c-snap.jpg,train,point8
0.5546296296296296,0.1963541666666666,2c6b792e9d03586b1cfc3bea1cd706d9-snap.jpg,train,point1
0.4861111111111111,0.1078125,2c6b792e9d03586b1cfc3bea1cd706d9-snap.jpg,train,point2
0.3935185185185185,0.0328125,2c6b792e9d03586b1cfc3bea1cd706d9-snap.jpg,train,point3
0.1296296296296296,0.5130208333333334,2c6b792e9d03586b1cfc3bea1cd706d9-snap.jpg,train,point4
0.3898148148148148,0.953125,2c6b792e9d03586b1cfc3bea1cd706d9-snap.jpg,train,point5
0.4962962962962963,0.8859375,2c6b792e9d03586b1cfc3bea1cd706d9-snap.jpg,train,point6
0.562962962962963,0.8041666666666667,2c6b792e9d03586b1cfc3bea1cd706d9-snap.jpg,train,point7
0.5768518518518518,0.5005208333333333,2c6b792e9d03586b1cfc3bea1cd706d9-snap.jpg,train,point8
0.6388888888888888,0.2307291666666666,2c6fb61bf819ebf9cc625d2974806b30-snap.jpg,train,point1
0.5351851851851852,0.1302083333333333,2c6fb61bf819ebf9cc625d2974806b30-snap.jpg,train,point2
0.3861111111111111,0.0552083333333333,2c6fb61bf819ebf9cc625d2974806b30-snap.jpg,train,point3
0.1796296296296296,0.5088541666666667,2c6fb61bf819ebf9cc625d2974806b30-snap.jpg,train,point4
0.3925925925925926,0.9807291666666668,2c6fb61bf819ebf9cc625d2974806b30-snap.jpg,train,point5
0.5259259259259259,0.909375,2c6fb61bf819ebf9cc625d2974806b30-snap.jpg,train,point6
0.6231481481481481,0.815625,2c6fb61bf819ebf9cc625d2974806b30-snap.jpg,train,point7
0.6703703703703704,0.5098958333333333,2c6fb61bf819ebf9cc625d2974806b30-snap.jpg,train,point8
0.562037037037037,0.2182291666666666,2c9f29716187780750f7d13666e775e7-snap.jpg,test,point1
0.4861111111111111,0.121875,2c9f29716187780750f7d13666e775e7-snap.jpg,test,point2
0.3481481481481481,0.0291666666666666,2c9f29716187780750f7d13666e775e7-snap.jpg,test,point3
0.0,0.5166666666666667,2c9f29716187780750f7d13666e775e7-snap.jpg,test,point4
0.3564814814814814,0.9848958333333332,2c9f29716187780750f7d13666e775e7-snap.jpg,test,point5
0.4861111111111111,0.8984375,2c9f29716187780750f7d13666e775e7-snap.jpg,test,point6
0.5675925925925925,0.7984375,2c9f29716187780750f7d13666e775e7-snap.jpg,test,point7
0.5972222222222222,0.5114583333333333,2c9f29716187780750f7d13666e775e7-snap.jpg,test,point8
0.7027777777777777,0.1838541666666666,2c35a9ec2a3f9af0c2f21eb5f287ca08-snap.jpg,train,point1
0.6018518518518519,0.0942708333333333,2c35a9ec2a3f9af0c2f21eb5f287ca08-snap.jpg,train,point2
0.3777777777777777,0.0041666666666666,2c35a9ec2a3f9af0c2f21eb5f287ca08-snap.jpg,train,point3
0.0027777777777777,0.4822916666666667,2c35a9ec2a3f9af0c2f21eb5f287ca08-snap.jpg,train,point4
0.3981481481481481,0.9645833333333332,2c35a9ec2a3f9af0c2f21eb5f287ca08-snap.jpg,train,point5
0.5962962962962963,0.8828125,2c35a9ec2a3f9af0c2f21eb5f287ca08-snap.jpg,train,point6
0.7027777777777777,0.7791666666666667,2c35a9ec2a3f9af0c2f21eb5f287ca08-snap.jpg,train,point7
0.7537037037037037,0.4864583333333333,2c35a9ec2a3f9af0c2f21eb5f287ca08-snap.jpg,train,point8
0.562962962962963,0.19375,2c80c6629fd2194f9c7ff5c7b9950d22-snap.jpg,train,point1
0.4907407407407407,0.1010416666666666,2c80c6629fd2194f9c7ff5c7b9950d22-snap.jpg,train,point2
0.3731481481481482,0.0067708333333333,2c80c6629fd2194f9c7ff5c7b9950d22-snap.jpg,train,point3
0.0018518518518518,0.4875,2c80c6629fd2194f9c7ff5c7b9950d22-snap.jpg,train,point4
0.3703703703703703,0.9453125,2c80c6629fd2194f9c7ff5c7b9950d22-snap.jpg,train,point5
0.4907407407407407,0.8635416666666667,2c80c6629fd2194f9c7ff5c7b9950d22-snap.jpg,train,point6
0.5666666666666667,0.765625,2c80c6629fd2194f9c7ff5c7b9950d22-snap.jpg,train,point7
0.5814814814814815,0.4833333333333333,2c80c6629fd2194f9c7ff5c7b9950d22-snap.jpg,train,point8
0.587037037037037,0.2364583333333333,2c459b896e2f9f1a5c7b2c4369ef895b-snap.jpg,train,point1
0.5055555555555555,0.1427083333333333,2c459b896e2f9f1a5c7b2c4369ef895b-snap.jpg,train,point2
0.3638888888888889,0.0552083333333333,2c459b896e2f9f1a5c7b2c4369ef895b-snap.jpg,train,point3
0.0018518518518518,0.5489583333333333,2c459b896e2f9f1a5c7b2c4369ef895b-snap.jpg,train,point4
0.3555555555555555,0.9958333333333332,2c459b896e2f9f1a5c7b2c4369ef895b-snap.jpg,train,point5
0.4888888888888889,0.9161458333333332,2c459b896e2f9f1a5c7b2c4369ef895b-snap.jpg,train,point6
0.5824074074074074,0.8125,2c459b896e2f9f1a5c7b2c4369ef895b-snap.jpg,train,point7
0.612037037037037,0.5307291666666667,2c459b896e2f9f1a5c7b2c4369ef895b-snap.jpg,train,point8
0.8037037037037037,0.2,2c5117812d6f4a7daea6726b8ecc6011-snap.jpg,train,point1
0.712037037037037,0.1005208333333333,2c5117812d6f4a7daea6726b8ecc6011-snap.jpg,train,point2
0.499074074074074,0.0067708333333333,2c5117812d6f4a7daea6726b8ecc6011-snap.jpg,train,point3
0.1453703703703703,0.4833333333333333,2c5117812d6f4a7daea6726b8ecc6011-snap.jpg,train,point4
0.4416666666666666,0.98125,2c5117812d6f4a7daea6726b8ecc6011-snap.jpg,train,point5
0.6555555555555556,0.8885416666666667,2c5117812d6f4a7daea6726b8ecc6011-snap.jpg,train,point6
0.7657407407407407,0.7864583333333334,2c5117812d6f4a7daea6726b8ecc6011-snap.jpg,train,point7
0.8592592592592593,0.4916666666666666,2c5117812d6f4a7daea6726b8ecc6011-snap.jpg,train,point8
0.5435185185185185,0.2291666666666666,2ca785fa5d8af81b286c8482b1a679a4-snap.jpg,test,point1
0.4861111111111111,0.1338541666666666,2ca785fa5d8af81b286c8482b1a679a4-snap.jpg,test,point2
0.3935185185185185,0.0369791666666666,2ca785fa5d8af81b286c8482b1a679a4-snap.jpg,test,point3
0.0018518518518518,0.5151041666666667,2ca785fa5d8af81b286c8482b1a679a4-snap.jpg,test,point4
0.374074074074074,0.9838541666666668,2ca785fa5d8af81b286c8482b1a679a4-snap.jpg,test,point5
0.4759259259259259,0.9052083333333332,2ca785fa5d8af81b286c8482b1a679a4-snap.jpg,test,point6
0.5425925925925926,0.8041666666666667,2ca785fa5d8af81b286c8482b1a679a4-snap.jpg,test,point7
0.5555555555555556,0.5208333333333334,2ca785fa5d8af81b286c8482b1a679a4-snap.jpg,test,point8
0.6601851851851852,0.2265625,2cadba05cd21e985ad1afa0656b57bb0-snap.jpg,train,point1
0.5898148148148148,0.1270833333333333,2cadba05cd21e985ad1afa0656b57bb0-snap.jpg,train,point2
0.4546296296296296,0.0328125,2cadba05cd21e985ad1afa0656b57bb0-snap.jpg,train,point3
0.0472222222222222,0.5265625,2cadba05cd21e985ad1afa0656b57bb0-snap.jpg,train,point4
0.3685185185185185,0.9713541666666666,2cadba05cd21e985ad1afa0656b57bb0-snap.jpg,train,point5
0.5083333333333333,0.89375,2cadba05cd21e985ad1afa0656b57bb0-snap.jpg,train,point6
0.6194444444444445,0.790625,2cadba05cd21e985ad1afa0656b57bb0-snap.jpg,train,point7
0.6685185185185185,0.5177083333333333,2cadba05cd21e985ad1afa0656b57bb0-snap.jpg,train,point8
0.5851851851851851,0.2192708333333333,2cc44fc9b1f362db245e1971083eaf34-snap.jpg,train,point1
0.5277777777777778,0.1197916666666666,2cc44fc9b1f362db245e1971083eaf34-snap.jpg,train,point2
0.4175925925925925,0.0276041666666666,2cc44fc9b1f362db245e1971083eaf34-snap.jpg,train,point3
0.0,0.5208333333333334,2cc44fc9b1f362db245e1971083eaf34-snap.jpg,train,point4
0.4148148148148148,0.9703125,2cc44fc9b1f362db245e1971083eaf34-snap.jpg,train,point5
0.4962962962962963,0.90625,2cc44fc9b1f362db245e1971083eaf34-snap.jpg,train,point6
0.5768518518518518,0.8057291666666667,2cc44fc9b1f362db245e1971083eaf34-snap.jpg,train,point7
0.5925925925925926,0.4932291666666666,2cc44fc9b1f362db245e1971083eaf34-snap.jpg,train,point8
0.6703703703703704,0.2114583333333333,2cd0a3a109d8ef40c57d2ef2226893d8-snap.jpg,test,point1
0.5509259259259259,0.1010416666666666,2cd0a3a109d8ef40c57d2ef2226893d8-snap.jpg,test,point2
0.3833333333333333,0.034375,2cd0a3a109d8ef40c57d2ef2226893d8-snap.jpg,test,point3
0.0,0.5130208333333334,2cd0a3a109d8ef40c57d2ef2226893d8-snap.jpg,test,point4
0.3712962962962963,0.9765625,2cd0a3a109d8ef40c57d2ef2226893d8-snap.jpg,test,point5
0.5324074074074074,0.9239583333333332,2cd0a3a109d8ef40c57d2ef2226893d8-snap.jpg,test,point6
0.6555555555555556,0.7958333333333333,2cd0a3a109d8ef40c57d2ef2226893d8-snap.jpg,test,point7
0.7092592592592593,0.5,2cd0a3a109d8ef40c57d2ef2226893d8-snap.jpg,test,point8
0.5472222222222223,0.1963541666666666,2cdaaf689a18b059e6bbb42033923ba1-snap.jpg,train,point1
0.4740740740740741,0.0911458333333333,2cdaaf689a18b059e6bbb42033923ba1-snap.jpg,train,point2
0.3787037037037037,0.0140625,2cdaaf689a18b059e6bbb42033923ba1-snap.jpg,train,point3
0.0,0.4984375,2cdaaf689a18b059e6bbb42033923ba1-snap.jpg,train,point4
0.3564814814814814,0.9645833333333332,2cdaaf689a18b059e6bbb42033923ba1-snap.jpg,train,point5
0.4685185185185185,0.871875,2cdaaf689a18b059e6bbb42033923ba1-snap.jpg,train,point6
0.5333333333333333,0.7755208333333333,2cdaaf689a18b059e6bbb42033923ba1-snap.jpg,train,point7
0.5453703703703704,0.4859375,2cdaaf689a18b059e6bbb42033923ba1-snap.jpg,train,point8
0.5324074074074074,0.2276041666666666,2cdad52fa8310606e1ae066d00c6989a-snap.jpg,train,point1
0.4768518518518518,0.1411458333333333,2cdad52fa8310606e1ae066d00c6989a-snap.jpg,train,point2
0.3703703703703703,0.0473958333333333,2cdad52fa8310606e1ae066d00c6989a-snap.jpg,train,point3
0.0046296296296296,0.4901041666666667,2cdad52fa8310606e1ae066d00c6989a-snap.jpg,train,point4
0.3555555555555555,0.9828125,2cdad52fa8310606e1ae066d00c6989a-snap.jpg,train,point5
0.4611111111111111,0.8963541666666667,2cdad52fa8310606e1ae066d00c6989a-snap.jpg,train,point6
0.525,0.7989583333333333,2cdad52fa8310606e1ae066d00c6989a-snap.jpg,train,point7
0.5305555555555556,0.5151041666666667,2cdad52fa8310606e1ae066d00c6989a-snap.jpg,train,point8
0.5407407407407407,0.225,2d0c77d457a63425b24be73950acb4fc-snap.jpg,train,point1
0.4722222222222222,0.1286458333333333,2d0c77d457a63425b24be73950acb4fc-snap.jpg,train,point2
0.3657407407407407,0.0416666666666666,2d0c77d457a63425b24be73950acb4fc-snap.jpg,train,point3
0.0,0.5166666666666667,2d0c77d457a63425b24be73950acb4fc-snap.jpg,train,point4
0.3777777777777777,0.98125,2d0c77d457a63425b24be73950acb4fc-snap.jpg,train,point5
0.4861111111111111,0.8927083333333333,2d0c77d457a63425b24be73950acb4fc-snap.jpg,train,point6
0.5472222222222223,0.803125,2d0c77d457a63425b24be73950acb4fc-snap.jpg,train,point7
0.5583333333333333,0.5098958333333333,2d0c77d457a63425b24be73950acb4fc-snap.jpg,train,point8
0.499074074074074,0.2166666666666666,2d2b81e46ea7b3c7c39c8894ccf18a8d-snap.jpg,train,point1
0.4592592592592592,0.11875,2d2b81e46ea7b3c7c39c8894ccf18a8d-snap.jpg,train,point2
0.4009259259259259,0.0244791666666666,2d2b81e46ea7b3c7c39c8894ccf18a8d-snap.jpg,train,point3
0.0018518518518518,0.4989583333333333,2d2b81e46ea7b3c7c39c8894ccf18a8d-snap.jpg,train,point4
0.3972222222222222,0.965625,2d2b81e46ea7b3c7c39c8894ccf18a8d-snap.jpg,train,point5
0.4537037037037037,0.8802083333333334,2d2b81e46ea7b3c7c39c8894ccf18a8d-snap.jpg,train,point6
0.4888888888888889,0.7822916666666667,2d2b81e46ea7b3c7c39c8894ccf18a8d-snap.jpg,train,point7
0.4935185185185185,0.4932291666666666,2d2b81e46ea7b3c7c39c8894ccf18a8d-snap.jpg,train,point8
0.525,0.2098958333333333,2d3a5dc768a57d89325374184cda600b-snap.jpg,train,point1
0.4740740740740741,0.1135416666666666,2d3a5dc768a57d89325374184cda600b-snap.jpg,train,point2
0.3611111111111111,0.0114583333333333,2d3a5dc768a57d89325374184cda600b-snap.jpg,train,point3
0.0018518518518518,0.5223958333333333,2d3a5dc768a57d89325374184cda600b-snap.jpg,train,point4
0.3583333333333333,0.9739583333333334,2d3a5dc768a57d89325374184cda600b-snap.jpg,train,point5
0.4379629629629629,0.9020833333333332,2d3a5dc768a57d89325374184cda600b-snap.jpg,train,point6
0.5277777777777778,0.7822916666666667,2d3a5dc768a57d89325374184cda600b-snap.jpg,train,point7
0.5398148148148149,0.5130208333333334,2d3a5dc768a57d89325374184cda600b-snap.jpg,train,point8
0.7055555555555556,0.2125,2d8b3d48b9e9b310044e1950f0869a48-snap.jpg,train,point1
0.6148148148148148,0.121875,2d8b3d48b9e9b310044e1950f0869a48-snap.jpg,train,point2
0.487037037037037,0.0276041666666666,2d8b3d48b9e9b310044e1950f0869a48-snap.jpg,train,point3
0.0953703703703703,0.5197916666666667,2d8b3d48b9e9b310044e1950f0869a48-snap.jpg,train,point4
0.412962962962963,0.9682291666666668,2d8b3d48b9e9b310044e1950f0869a48-snap.jpg,train,point5
0.5703703703703704,0.8984375,2d8b3d48b9e9b310044e1950f0869a48-snap.jpg,train,point6
0.6777777777777778,0.7989583333333333,2d8b3d48b9e9b310044e1950f0869a48-snap.jpg,train,point7
0.7444444444444445,0.5130208333333334,2d8b3d48b9e9b310044e1950f0869a48-snap.jpg,train,point8
